0.02	0	0
0.0199999	6.79999e-05	0
0.0199995	0.000135999	0
0.019999	0.000203996	0
0.0199982	0.000271992	0
0.0199971	0.000339984	0
0.0199958	0.000407972	0
0.0199943	0.000475955	0
0.0199926	0.000543933	0
0.0199906	0.000611904	0
0.0199884	0.000679869	0
0.019986	0.000747826	0
0.0199834	0.000815774	0
0.0199805	0.000883712	0
0.0199773	0.000951641	0
0.019974	0.00101956	0
0.0199704	0.00108746	0
0.0199666	0.00115536	0
0.0199626	0.00122324	0
0.0199583	0.0012911	0
0.0199538	0.00135895	0
0.019949	0.00142679	0
0.0199441	0.00149461	0
0.0199389	0.00156241	0
0.0199335	0.00163019	0
0.0199278	0.00169795	0
0.0199219	0.0017657	0
0.0199158	0.00183342	0
0.0199094	0.00190113	0
0.0199029	0.00196881	0
0.0198961	0.00203646	0
0.019889	0.0021041	0
0.0198817	0.00217171	0
0.0198742	0.00223929	0
0.0198665	0.00230685	0
0.0198586	0.00237439	0
0.0198504	0.00244189	0
0.019842	0.00250937	0
0.0198333	0.00257682	0
0.0198244	0.00264424	0
0.0198153	0.00271162	0
0.019806	0.00277898	0
0.0197964	0.0028463	0
0.0197866	0.00291359	0
0.0197766	0.00298085	0
0.0197664	0.00304808	0
0.0197559	0.00311526	0
0.0197452	0.00318242	0
0.0197342	0.00324953	0
0.0197231	0.00331661	0
0.0197117	0.00338365	0
0.0197001	0.00345065	0
0.0196882	0.00351761	0
0.0196762	0.00358453	0
0.0196639	0.0036514	0
0.0196513	0.00371824	0
0.0196386	0.00378503	0
0.0196256	0.00385178	0
0.0196124	0.00391849	0
0.0195989	0.00398515	0
0.0195853	0.00405176	0
0.0195714	0.00411833	0
0.0195573	0.00418485	0
0.0195429	0.00425132	0
0.0195284	0.00431774	0
0.0195136	0.00438411	0
0.0194986	0.00445043	0
0.0194833	0.0045167	0
0.0194678	0.00458292	0
0.0194521	0.00464908	0
0.0194362	0.00471519	0
0.0194201	0.00478125	0
0.0194037	0.00484725	0
0.0193871	0.00491319	0
0.0193703	0.00497908	0
0.0193533	0.00504491	0
0.019336	0.00511068	0
0.0193185	0.00517639	0
0.0193008	0.00524205	0
0.0192829	0.00530764	0
0.0192647	0.00537317	0
0.0192463	0.00543864	0
0.0192277	0.00550404	0
0.0192089	0.00556939	0
0.0191899	0.00563466	0
0.0191706	0.00569988	0
0.0191511	0.00576502	0
0.0191314	0.0058301	0
0.0191115	0.00589512	0
0.0190913	0.00596006	0
0.0190709	0.00602494	0
0.0190503	0.00608974	0
0.0190295	0.00615448	0
0.0190085	0.00621914	0
0.0189872	0.00628374	0
0.0189657	0.00634826	0
0.0189441	0.0064127	0
0.0189221	0.00647708	0
0.0189	0.00654137	0
0.0188777	0.0066056	0
0.0188551	0.00666974	0
0.0188323	0.00673381	0
0.0188093	0.0067978	0
0.0187861	0.00686171	0
0.0187626	0.00692555	0
0.018739	0.0069893	0
0.0187151	0.00705297	0
0.018691	0.00711656	0
0.0186667	0.00718007	0
0.0186422	0.0072435	0
0.0186175	0.00730684	0
0.0185925	0.00737009	0
0.0185674	0.00743327	0
0.018542	0.00749635	0
0.0185164	0.00755935	0
0.0184906	0.00762226	0
0.0184645	0.00768509	0
0.0184383	0.00774782	0
0.0184119	0.00781047	0
0.0183852	0.00787302	0
0.0183583	0.00793549	0
0.0183312	0.00799786	0
0.0183039	0.00806014	0
0.0182764	0.00812232	0
0.0182487	0.00818442	0
0.0182208	0.00824642	0
0.0181926	0.00830832	0
0.0181643	0.00837013	0
0.0181357	0.00843184	0
0.0181069	0.00849345	0
0.018078	0.00855496	0
0.0180488	0.00861638	0
0.0180194	0.00867769	0
0.0179898	0.00873891	0
0.0179599	0.00880002	0
0.0179299	0.00886104	0
0.0178997	0.00892195	0
0.0178693	0.00898275	0
0.0178386	0.00904346	0
0.0178078	0.00910406	0
0.0177767	0.00916455	0
0.0177454	0.00922494	0
0.017714	0.00928522	0
0.0176823	0.00934539	0
0.0176504	0.00940546	0
0.0176183	0.00946542	0
0.0175861	0.00952526	0
0.0175536	0.009585	0
0.0175209	0.00964463	0
0.017488	0.00970414	0
0.0174549	0.00976354	0
0.0174216	0.00982284	0
0.0173881	0.00988201	0
0.0173544	0.00994107	0
0.0173205	0.01	0
0.0172864	0.0100589	0
0.0172521	0.0101176	0
0.0172176	0.0101762	0
0.0171829	0.0102346	0
0.017148	0.010293	0
0.0171129	0.0103513	0
0.0170776	0.0104094	0
0.0170421	0.0104674	0
0.0170064	0.0105253	0
0.0169706	0.010583	0
0.0169345	0.0106407	0
0.0168982	0.0106982	0
0.0168617	0.0107556	0
0.0168251	0.0108128	0
0.0167882	0.01087	0
0.0167511	0.010927	0
0.0167139	0.0109839	0
0.0166765	0.0110407	0
0.0166388	0.0110973	0
0.016601	0.0111538	0
0.016563	0.0112102	0
0.0165248	0.0112664	0
0.0164864	0.0113225	0
0.0164478	0.0113785	0
0.016409	0.0114344	0
0.01637	0.0114901	0
0.0163309	0.0115457	0
0.0162915	0.0116012	0
0.016252	0.0116565	0
0.0162122	0.0117117	0
0.0161723	0.0117667	0
0.0161322	0.0118216	0
0.0160919	0.0118764	0
0.0160515	0.0119311	0
0.0160108	0.0119856	0
0.01597	0.0120399	0
0.0159289	0.0120942	0
0.0158877	0.0121483	0
0.0158463	0.0122022	0
0.0158047	0.012256	0
0.015763	0.0123097	0
0.015721	0.0123632	0
0.0156789	0.0124166	0
0.0156366	0.0124698	0
0.0155941	0.0125229	0
0.0155515	0.0125759	0
0.0155086	0.0126287	0
0.0154656	0.0126813	0
0.0154224	0.0127338	0
0.015379	0.0127862	0
0.0153354	0.0128384	0
0.0152917	0.0128905	0
0.0152478	0.0129424	0
0.0152037	0.0129942	0
0.0151594	0.0130458	0
0.015115	0.0130972	0
0.0150704	0.0131486	0
0.0150256	0.0131997	0
0.0149806	0.0132507	0
0.0149355	0.0133016	0
0.0148901	0.0133523	0
0.0148447	0.0134028	0
0.014799	0.0134532	0
0.0147532	0.0135035	0
0.0147072	0.0135536	0
0.014661	0.0136035	0
0.0146147	0.0136532	0
0.0145682	0.0137029	0
0.0145215	0.0137523	0
0.0144747	0.0138016	0
0.0144276	0.0138507	0
0.0143805	0.0138997	0
0.0143331	0.0139485	0
0.0142856	0.0139972	0
0.0142379	0.0140457	0
0.0141901	0.014094	0
0.0141421	0.0141422	0
0.0140939	0.0141902	0
0.0140456	0.014238	0
0.0139971	0.0142857	0
0.0139485	0.0143332	0
0.0138997	0.0143805	0
0.0138507	0.0144277	0
0.0138016	0.0144747	0
0.0137523	0.0145215	0
0.0137028	0.0145682	0
0.0136532	0.0146147	0
0.0136034	0.0146611	0
0.0135535	0.0147072	0
0.0135034	0.0147532	0
0.0134532	0.0147991	0
0.0134028	0.0148447	0
0.0133522	0.0148902	0
0.0133015	0.0149355	0
